region,county,state,risk_score,lat,lon
"Reno County, 20.0",Reno County,20.0,0.0141,39.8283,-98.5795
"Rensselaer County, 36.0",Rensselaer County,36.0,0.011399999999999999,39.8283,-98.5795
"Renville County, 27.0",Renville County,27.0,0.015299999999999998,39.8283,-98.5795
"Renville County, 38.0",Renville County,38.0,0.0078000000000000005,39.8283,-98.5795
"Republic County, 20.0",Republic County,20.0,0.0099,39.8283,-98.5795
"Reynolds County, 29.0",Reynolds County,29.0,0.016200000000000003,39.8283,-98.5795
"Rhea County, 47.0",Rhea County,47.0,0.013308871537446976,39.8283,-98.5795
"Rice County, 20.0",Rice County,20.0,0.012299999999999998,39.8283,-98.5795
"Rice County, 27.0",Rice County,27.0,0.012299999999999998,39.8283,-98.5795
"Rich County, 49.0",Rich County,49.0,0.009323161095380783,39.8283,-98.5795
"Richardson County, 31.0",Richardson County,31.0,0.009130301885306835,39.8283,-98.5795
"Richland County, 17.0",Richland County,17.0,0.012299999999999998,39.8283,-98.5795
"Richland County, 30.0",Richland County,30.0,0.006708870641887188,39.8283,-98.5795
"Richland County, 38.0",Richland County,38.0,0.008787444792687893,39.8283,-98.5795
"Richland County, 39.0",Richland County,39.0,0.0168,39.8283,-98.5795
"Richland County, 45.0",Richland County,45.0,0.015,39.8283,-98.5795
"Richland County, 55.0",Richland County,55.0,0.00940887350589037,39.8283,-98.5795
"Richland Parish, 22.0",Richland Parish,22.0,0.016351718455553055,39.8283,-98.5795
"Richmond City, 51.0",Richmond City,51.0,0.012299999999999998,39.8283,-98.5795
"Richmond County, 13.0",Richmond County,13.0,0.015730304643511772,39.8283,-98.5795
"Richmond County, 36.0",Richmond County,36.0,0.016200000000000003,39.8283,-98.5795
"Richmond County, 37.0",Richmond County,37.0,0.0138,39.8283,-98.5795
"Richmond County, 51.0",Richmond County,51.0,0.01249458733946085,39.8283,-98.5795
"Riley County, 20.0",Riley County,20.0,0.0117,39.8283,-98.5795
"Rincon Municipio, 72.0",Rincon Municipio,72.0,0.02785889059305191,39.8283,-98.5795
"Ringgold County, 19.0",Ringgold County,19.0,0.0111,39.8283,-98.5795
"Rio Arriba County, 35.0",Rio Arriba County,35.0,0.012816010043025017,39.8283,-98.5795
"Rio Blanco County, 8.0",Rio Blanco County,8.0,0.013180293142795563,39.8283,-98.5795
"Rio Grande County, 8.0",Rio Grande County,8.0,0.01600886881351471,39.8283,-98.5795
"Rio Grande Municipio, 72.0",Rio Grande Municipio,72.0,0.012966018170118332,39.8283,-98.5795
"Ripley County, 18.0",Ripley County,18.0,0.01116601750254631,39.8283,-98.5795
"Ripley County, 29.0",Ripley County,29.0,0.018,39.8283,-98.5795
"Ritchie County, 54.0",Ritchie County,54.0,0.016073159873485565,39.8283,-98.5795
"Riverside County, 6.0",Riverside County,6.0,0.0189,39.8283,-98.5795
"Roane County, 47.0",Roane County,47.0,0.011766014620661736,39.8283,-98.5795
"Roane County, 54.0",Roane County,54.0,0.01909458078444004,39.8283,-98.5795
"Roanoke City, 51.0",Roanoke City,51.0,0.0126,39.8283,-98.5795
"Roanoke County, 51.0",Roanoke County,51.0,0.0105,39.8283,-98.5795
"Roberts County, 46.0",Roberts County,46.0,0.012299999999999998,39.8283,-98.5795
"Roberts County, 48.0",Roberts County,48.0,0.0141,39.8283,-98.5795
"Robertson County, 21.0",Robertson County,21.0,0.01965172588825226,39.8283,-98.5795
"Robertson County, 47.0",Robertson County,47.0,0.009366018697619438,39.8283,-98.5795
"Robertson County, 48.0",Robertson County,48.0,0.0144,39.8283,-98.5795
"Robeson County, 37.0",Robeson County,37.0,0.0168,39.8283,-98.5795
"Rock County, 27.0",Rock County,27.0,0.0099,39.8283,-98.5795
"Rock County, 31.0",Rock County,31.0,0.007458872627466917,39.8283,-98.5795
"Rock County, 55.0",Rock County,55.0,0.0105,39.8283,-98.5795
"Rock Island County, 17.0",Rock Island County,17.0,0.016200000000000003,39.8283,-98.5795
"Rockbridge County, 51.0",Rockbridge County,51.0,0.0102,39.8283,-98.5795
"Rockcastle County, 21.0",Rockcastle County,21.0,0.017037443816661835,39.8283,-98.5795
"Rockdale County, 13.0",Rockdale County,13.0,0.012644587084650993,39.8283,-98.5795
"Rockingham County, 33.0",Rockingham County,33.0,0.009623153135180473,39.8283,-98.5795
"Rockingham County, 37.0",Rockingham County,37.0,0.0135,39.8283,-98.5795
"Rockingham County, 51.0",Rockingham County,51.0,0.0096,39.8283,-98.5795
"Rockland County, 36.0",Rockland County,36.0,0.0108,39.8283,-98.5795
"Rockwall County, 48.0",Rockwall County,48.0,0.012299999999999998,39.8283,-98.5795
"Roger Mills County, 40.0",Roger Mills County,40.0,0.0078000000000000005,39.8283,-98.5795
"Rogers County, 40.0",Rogers County,40.0,0.0093,39.8283,-98.5795
"Rolette County, 38.0",Rolette County,38.0,0.0219,39.8283,-98.5795
"Rooks County, 20.0",Rooks County,20.0,0.0117,39.8283,-98.5795
"Roosevelt County, 30.0",Roosevelt County,30.0,0.012899999999999998,39.8283,-98.5795
"Roosevelt County, 35.0",Roosevelt County,35.0,0.012258871458470821,39.8283,-98.5795
"Roscommon County, 26.0",Roscommon County,26.0,0.02436601184308529,39.8283,-98.5795
"Roseau County, 27.0",Roseau County,27.0,0.0144,39.8283,-98.5795
"Rosebud County, 30.0",Rosebud County,30.0,0.009301730431616306,39.8283,-98.5795
"Ross County, 39.0",Ross County,39.0,0.0195,39.8283,-98.5795
"Routt County, 8.0",Routt County,8.0,0.011251728050410748,39.8283,-98.5795
"Rowan County, 21.0",Rowan County,21.0,0.018944591283798218,39.8283,-98.5795
"Rowan County, 37.0",Rowan County,37.0,0.0117,39.8283,-98.5795
"Runnels County, 48.0",Runnels County,48.0,0.0117,39.8283,-98.5795
"Rush County, 18.0",Rush County,18.0,0.01101601216942072,39.8283,-98.5795
"Rush County, 20.0",Rush County,20.0,0.012299999999999998,39.8283,-98.5795
"Rusk County, 48.0",Rusk County,48.0,0.015,39.8283,-98.5795
"Rusk County, 55.0",Rusk County,55.0,0.013544593937695026,39.8283,-98.5795
"Russell County, 1.0",Russell County,1.0,0.011337443254888058,39.8283,-98.5795
"Russell County, 20.0",Russell County,20.0,0.0138,39.8283,-98.5795
"Russell County, 21.0",Russell County,21.0,0.015280304476618767,39.8283,-98.5795
"Russell County, 51.0",Russell County,51.0,0.015,39.8283,-98.5795
"Rutherford County, 37.0",Rutherford County,37.0,0.015299999999999998,39.8283,-98.5795
"Rutherford County, 47.0",Rutherford County,47.0,0.0090445876121521,39.8283,-98.5795
"Rutland County, 50.0",Rutland County,50.0,0.00880887359380722,39.8283,-98.5795
"Sabana Grande Municipio, 72.0",Sabana Grande Municipio,72.0,0.0321,39.8283,-98.5795
"Sabine County, 48.0",Sabine County,48.0,0.0216,39.8283,-98.5795
"Sabine Parish, 22.0",Sabine Parish,22.0,0.01568744331598282,39.8283,-98.5795
"Sac County, 19.0",Sac County,19.0,0.010480303317308426,39.8283,-98.5795
"Sacramento County, 6.0",Sacramento County,6.0,0.0165,39.8283,-98.5795
"Sagadahoc County, 23.0",Sagadahoc County,23.0,0.008294586092233658,39.8283,-98.5795
"Saginaw County, 26.0",Saginaw County,26.0,0.0207,39.8283,-98.5795
"Saguache County, 8.0",Saguache County,8.0,0.014980293810367584,39.8283,-98.5795
"Salem City, 51.0",Salem City,51.0,0.0111,39.8283,-98.5795
"Salem County, 34.0",Salem County,34.0,0.0222,39.8283,-98.5795
"Salinas Municipio, 72.0",Salinas Municipio,72.0,0.0237,39.8283,-98.5795
"Saline County, 17.0",Saline County,17.0,0.015,39.8283,-98.5795
"Saline County, 20.0",Saline County,20.0,0.011399999999999999,39.8283,-98.5795
"Saline County, 29.0",Saline County,29.0,0.013200000000000002,39.8283,-98.5795
"Saline County, 31.0",Saline County,31.0,0.009708872996270657,39.8283,-98.5795
"Saline County, 5.0",Saline County,5.0,0.0102,39.8283,-98.5795
"Salt Lake County, 49.0",Salt Lake County,49.0,0.011399999999999999,39.8283,-98.5795
"Saluda County, 45.0",Saluda County,45.0,0.0126,39.8283,-98.5795
"Sampson County, 37.0",Sampson County,37.0,0.012899999999999998,39.8283,-98.5795
"San Augustine County, 48.0",San Augustine County,48.0,0.0195,39.8283,-98.5795
"San Benito County, 6.0",San Benito County,6.0,0.01997314766049385,39.8283,-98.5795
"San Bernardino County, 6.0",San Bernardino County,6.0,0.0177,39.8283,-98.5795
"San Diego County, 6.0",San Diego County,6.0,0.015,39.8283,-98.5795
"San Francisco County/City, 6.0",San Francisco County/City,6.0,0.012899999999999998,39.8283,-98.5795
"San German Municipio, 72.0",San German Municipio,72.0,0.031200000000000002,39.8283,-98.5795
"San Jacinto County, 48.0",San Jacinto County,48.0,0.0171,39.8283,-98.5795
"San Joaquin County, 6.0",San Joaquin County,6.0,0.0204,39.8283,-98.5795
"San Juan County, 35.0",San Juan County,35.0,0.014616010710597038,39.8283,-98.5795
"San Juan County, 49.0",San Juan County,49.0,0.013330302201211452,39.8283,-98.5795
"San Juan County, 53.0",San Juan County,53.0,0.011637447401881218,39.8283,-98.5795
"San Juan County, 8.0",San Juan County,8.0,0.01120887789875269,39.8283,-98.5795
"San Juan Municipio, 72.0",San Juan Municipio,72.0,0.011399999999999999,39.8283,-98.5795
"San Lorenzo Municipio, 72.0",San Lorenzo Municipio,72.0,0.0315,39.8283,-98.5795
"San Luis Obispo County, 6.0",San Luis Obispo County,6.0,0.015,39.8283,-98.5795
"San Mateo County, 6.0",San Mateo County,6.0,0.012299999999999998,39.8283,-98.5795
"San Miguel County, 35.0",San Miguel County,35.0,0.014701730571687222,39.8283,-98.5795
"San Miguel County, 8.0",San Miguel County,8.0,0.012644587084650993,39.8283,-98.5795
"San Patricio County, 48.0",San Patricio County,48.0,0.0174,39.8283,-98.5795
"San Saba County, 48.0",San Saba County,48.0,0.013200000000000002,39.8283,-98.5795
"San Sebastian Municipio, 72.0",San Sebastian Municipio,72.0,0.026400000000000003,39.8283,-98.5795
"Sanborn County, 46.0",Sanborn County,46.0,0.005699999999999999,39.8283,-98.5795
"Sanders County, 30.0",Sanders County,30.0,0.015730304643511772,39.8283,-98.5795
"Sandoval County, 35.0",Sandoval County,35.0,0.013200000000000002,39.8283,-98.5795
"Sandusky County, 39.0",Sandusky County,39.0,0.0171,39.8283,-98.5795
"Sangamon County, 17.0",Sangamon County,17.0,0.0135,39.8283,-98.5795
"Sanilac County, 26.0",Sanilac County,26.0,0.02147315815091133,39.8283,-98.5795
"Sanpete County, 49.0",Sanpete County,49.0,0.012299999999999998,39.8283,-98.5795
"Santa Barbara County, 6.0",Santa Barbara County,6.0,0.0141,39.8283,-98.5795
"Santa Clara County, 6.0",Santa Clara County,6.0,0.0138,39.8283,-98.5795
"Santa Cruz County, 4.0",Santa Cruz County,4.0,0.026400000000000003,39.8283,-98.5795
"Santa Cruz County, 6.0",Santa Cruz County,6.0,0.018216008320450783,39.8283,-98.5795
"Santa Fe County, 35.0",Santa Fe County,35.0,0.011680304072797298,39.8283,-98.5795
"Santa Isabel Municipio, 72.0",Santa Isabel Municipio,72.0,0.027,39.8283,-98.5795
"Santa Rosa County, 12.0",Santa Rosa County,12.0,0.0138,39.8283,-98.5795
"Sarasota County, 12.0",Sarasota County,12.0,0.0144,39.8283,-98.5795
"Saratoga County, 36.0",Saratoga County,36.0,0.0093,39.8283,-98.5795
"Sargent County, 38.0",Sargent County,38.0,0.015666015446186066,39.8283,-98.5795
"Sarpy County, 31.0",Sarpy County,31.0,0.008616016246378422,39.8283,-98.5795
"Sauk County, 55.0",Sauk County,55.0,0.00831601396203041,39.8283,-98.5795
"Saunders County, 31.0",Saunders County,31.0,0.0073303054086863995,39.8283,-98.5795
"Sawyer County, 55.0",Sawyer County,55.0,0.011530301533639431,39.8283,-98.5795
"Schenectady County, 36.0",Schenectady County,36.0,0.012299999999999998,39.8283,-98.5795
"Schleicher County, 48.0",Schleicher County,48.0,0.015600000000000001,39.8283,-98.5795
"Schley County, 13.0",Schley County,13.0,0.010608873330056667,39.8283,-98.5795
"Schoharie County, 36.0",Schoharie County,36.0,0.011701731942594051,39.8283,-98.5795
"Schoolcraft County, 26.0",Schoolcraft County,26.0,0.02580173686146736,39.8283,-98.5795
"Schuyler County, 17.0",Schuyler County,17.0,0.014101723209023476,39.8283,-98.5795
"Schuyler County, 29.0",Schuyler County,29.0,0.012899999999999998,39.8283,-98.5795
"Schuyler County, 36.0",Schuyler County,36.0,0.012130306102335453,39.8283,-98.5795
"Schuylkill County, 42.0",Schuylkill County,42.0,0.016200000000000003,39.8283,-98.5795
"Scioto County, 39.0",Scioto County,39.0,0.0216,39.8283,-98.5795
"Scotland County, 29.0",Scotland County,29.0,0.012299999999999998,39.8283,-98.5795
"Scotland County, 37.0",Scotland County,37.0,0.0165,39.8283,-98.5795
"Scott County, 17.0",Scott County,17.0,0.014551723375916481,39.8283,-98.5795
"Scott County, 18.0",Scott County,18.0,0.014208869077265263,39.8283,-98.5795
"Scott County, 19.0",Scott County,19.0,0.015899999999999997,39.8283,-98.5795
"Scott County, 20.0",Scott County,20.0,0.0117,39.8283,-98.5795
"Scott County, 21.0",Scott County,21.0,0.012730292975902557,39.8283,-98.5795
"Scott County, 27.0",Scott County,27.0,0.011399999999999999,39.8283,-98.5795
"Scott County, 28.0",Scott County,28.0,0.0111,39.8283,-98.5795
"Scott County, 29.0",Scott County,29.0,0.0138,39.8283,-98.5795
"Scott County, 47.0",Scott County,47.0,0.012708865106105804,39.8283,-98.5795
"Scott County, 5.0",Scott County,5.0,0.012,39.8283,-98.5795
"Scott County, 51.0",Scott County,51.0,0.0126,39.8283,-98.5795
"Scotts Bluff County, 31.0",Scotts Bluff County,31.0,0.010501730255782604,39.8283,-98.5795
"Screven County, 13.0",Screven County,13.0,0.013780299574136734,39.8283,-98.5795
"Scurry County, 48.0",Scurry County,48.0,0.0126,39.8283,-98.5795
"Searcy County, 5.0",Searcy County,5.0,0.0126,39.8283,-98.5795
"Sebastian County, 5.0",Sebastian County,5.0,0.012,39.8283,-98.5795
"Sedgwick County, 20.0",Sedgwick County,20.0,0.0135,39.8283,-98.5795
"Sedgwick County, 8.0",Sedgwick County,8.0,0.011808871291577816,39.8283,-98.5795
"Seminole County, 12.0",Seminole County,12.0,0.012,39.8283,-98.5795
"Seminole County, 13.0",Seminole County,13.0,0.0147,39.8283,-98.5795
"Seminole County, 40.0",Seminole County,40.0,0.015600000000000001,39.8283,-98.5795
"Seneca County, 36.0",Seneca County,36.0,0.010844589211046696,39.8283,-98.5795
"Seneca County, 39.0",Seneca County,39.0,0.015600000000000001,39.8283,-98.5795
"Sequatchie County, 47.0",Sequatchie County,47.0,0.012899999999999998,39.8283,-98.5795
"Sequoyah County, 40.0",Sequoyah County,40.0,0.012299999999999998,39.8283,-98.5795
"Sevier County, 47.0",Sevier County,47.0,0.009944586083292961,39.8283,-98.5795
"Sevier County, 49.0",Sevier County,49.0,0.0126,39.8283,-98.5795
"Sevier County, 5.0",Sevier County,5.0,0.0102,39.8283,-98.5795
"Seward County, 20.0",Seward County,20.0,0.0102,39.8283,-98.5795
"Seward County, 31.0",Seward County,31.0,0.0078000000000000005,39.8283,-98.5795
"Shackelford County, 48.0",Shackelford County,48.0,0.0105,39.8283,-98.5795
"Shannon County, 29.0",Shannon County,29.0,0.0186,39.8283,-98.5795
"Sharkey County, 28.0",Sharkey County,28.0,0.018,39.8283,-98.5795
"Sharp County, 5.0",Sharp County,5.0,0.0144,39.8283,-98.5795
"Shasta County, 6.0",Shasta County,6.0,0.0165,39.8283,-98.5795
"Shawano County, 55.0",Shawano County,55.0,0.009258872829377651,39.8283,-98.5795
"Shawnee County, 20.0",Shawnee County,20.0,0.0135,39.8283,-98.5795
"Sheboygan County, 55.0",Sheboygan County,55.0,0.0084,39.8283,-98.5795
"Shelby County, 1.0",Shelby County,1.0,0.007608870510011911,39.8283,-98.5795
"Shelby County, 17.0",Shelby County,17.0,0.012299999999999998,39.8283,-98.5795
"Shelby County, 18.0",Shelby County,18.0,0.01078030001372099,39.8283,-98.5795
"Shelby County, 19.0",Shelby County,19.0,0.0096,39.8283,-98.5795
"Shelby County, 21.0",Shelby County,21.0,0.012944587506353855,39.8283,-98.5795
"Shelby County, 29.0",Shelby County,29.0,0.011399999999999999,39.8283,-98.5795
"Shelby County, 39.0",Shelby County,39.0,0.0135,39.8283,-98.5795
"Shelby County, 47.0",Shelby County,47.0,0.014316015876829624,39.8283,-98.5795
"Shelby County, 48.0",Shelby County,48.0,0.0171,39.8283,-98.5795
"Shenandoah County, 51.0",Shenandoah County,51.0,0.0108,39.8283,-98.5795
"Sherburne County, 27.0",Sherburne County,27.0,0.012299999999999998,39.8283,-98.5795
"Sheridan County, 20.0",Sheridan County,20.0,0.0087,39.8283,-98.5795
"Sheridan County, 30.0",Sheridan County,30.0,0.0078000000000000005,39.8283,-98.5795
"Sheridan County, 31.0",Sheridan County,31.0,0.007501731626689434,39.8283,-98.5795
"Sheridan County, 38.0",Sheridan County,38.0,0.010758877731859684,39.8283,-98.5795
"Sheridan County, 56.0",Sheridan County,56.0,0.009923159144818783,39.8283,-98.5795
"Sherman County, 20.0",Sherman County,20.0,0.0117,39.8283,-98.5795
"Sherman County, 31.0",Sherman County,31.0,0.009023158811032772,39.8283,-98.5795
"Sherman County, 41.0",Sherman County,41.0,0.015600000000000001,39.8283,-98.5795
"Sherman County, 48.0",Sherman County,48.0,0.0099,39.8283,-98.5795
"Shiawassee County, 26.0",Shiawassee County,26.0,0.017337441444396973,39.8283,-98.5795
"Shoshone County, 16.0",Shoshone County,16.0,0.01660887338221073,39.8283,-98.5795
"Sibley County, 27.0",Sibley County,27.0,0.012299999999999998,39.8283,-98.5795
"Sierra County, 35.0",Sierra County,35.0,0.018944591283798218,39.8283,-98.5795
"Sierra County, 6.0",Sierra County,6.0,0.01581602171063423,39.8283,-98.5795
"Silver Bow County, 30.0",Silver Bow County,30.0,0.009601729921996593,39.8283,-98.5795
"Simpson County, 21.0",Simpson County,21.0,0.015151730738580227,39.8283,-98.5795
"Simpson County, 28.0",Simpson County,28.0,0.0117,39.8283,-98.5795
"Sioux County, 19.0",Sioux County,19.0,0.007051732856780291,39.8283,-98.5795
"Sioux County, 31.0",Sioux County,31.0,0.008187446743249893,39.8283,-98.5795
"Sioux County, 38.0",Sioux County,38.0,0.0099,39.8283,-98.5795
"Siskiyou County, 6.0",Siskiyou County,6.0,0.02147315815091133,39.8283,-98.5795
"Sitka Borough/City, 2.0",Sitka Borough/City,2.0,0.009237444959580898,39.8283,-98.5795
"Skagit County, 53.0",Skagit County,53.0,0.014380304142832756,39.8283,-98.5795
"Skagway Municipality, 2.0",Skagway Municipality,2.0,0.025030305609107018,39.8283,-98.5795
"Skamania County, 53.0",Skamania County,53.0,0.013673153705894947,39.8283,-98.5795
"Slope County, 38.0",Slope County,38.0,0.008573158644139767,39.8283,-98.5795
"Smith County, 20.0",Smith County,20.0,0.011399999999999999,39.8283,-98.5795
"Smith County, 28.0",Smith County,28.0,0.012,39.8283,-98.5795
"Smith County, 47.0",Smith County,47.0,0.009730301797389984,39.8283,-98.5795
"Smith County, 48.0",Smith County,48.0,0.012899999999999998,39.8283,-98.5795
"Smyth County, 51.0",Smyth County,51.0,0.0141,39.8283,-98.5795
"Snohomish County, 53.0",Snohomish County,53.0,0.0138,39.8283,-98.5795
"Snyder County, 42.0",Snyder County,42.0,0.0141,39.8283,-98.5795
"Socorro County, 35.0",Socorro County,35.0,0.014851734973490238,39.8283,-98.5795
"Solano County, 6.0",Solano County,6.0,0.0174,39.8283,-98.5795
"Somerset County, 23.0",Somerset County,23.0,0.013201722875237465,39.8283,-98.5795
"Somerset County, 24.0",Somerset County,24.0,0.015,39.8283,-98.5795
"Somerset County, 34.0",Somerset County,34.0,0.0147,39.8283,-98.5795
"Somerset County, 42.0",Somerset County,42.0,0.0144,39.8283,-98.5795
"Somervell County, 48.0",Somervell County,48.0,0.0135,39.8283,-98.5795
"Sonoma County, 6.0",Sonoma County,6.0,0.0141,39.8283,-98.5795
"South Central Connecticut Planning Region, 9.0",South Central Connecticut Planning Region,9.0,0.0117,39.8283,-98.5795
"Southampton County, 51.0",Southampton County,51.0,0.012299999999999998,39.8283,-98.5795
"Southeast Fairbanks Census Area, 2.0",Southeast Fairbanks Census Area,2.0,0.01907314732670784,39.8283,-98.5795
"Southeastern Connecticut Planning Region, 9.0",Southeastern Connecticut Planning Region,9.0,0.0111,39.8283,-98.5795
"Spalding County, 13.0",Spalding County,13.0,0.012237446382641792,39.8283,-98.5795
"Spartanburg County, 45.0",Spartanburg County,45.0,0.0147,39.8283,-98.5795
"Spencer County, 18.0",Spencer County,18.0,0.010994581505656242,39.8283,-98.5795
"Spencer County, 21.0",Spencer County,21.0,0.014487452805042267,39.8283,-98.5795
"Spink County, 46.0",Spink County,46.0,0.006066014990210533,39.8283,-98.5795
"Spokane County, 53.0",Spokane County,53.0,0.013201722875237465,39.8283,-98.5795
"Spotsylvania County, 51.0",Spotsylvania County,51.0,0.011399999999999999,39.8283,-98.5795
"St. Bernard Parish, 22.0",St. Bernard Parish,22.0,0.014723159372806549,39.8283,-98.5795
"St. Charles County, 29.0",St. Charles County,29.0,0.011399999999999999,39.8283,-98.5795
"St. Charles Parish, 22.0",St. Charles Parish,22.0,0.011787442490458488,39.8283,-98.5795
"St. Clair County, 1.0",St. Clair County,1.0,0.007973160594701767,39.8283,-98.5795
"St. Clair County, 17.0",St. Clair County,17.0,0.0147,39.8283,-98.5795
"St. Clair County, 26.0",St. Clair County,26.0,0.01476601604372263,39.8283,-98.5795
"St. Clair County, 29.0",St. Clair County,29.0,0.0165,39.8283,-98.5795
"St. Croix County, 55.0",St. Croix County,55.0,0.010651730000972748,39.8283,-98.5795
"St. Francis County, 5.0",St. Francis County,5.0,0.0177,39.8283,-98.5795
"St. Francois County, 29.0",St. Francois County,29.0,0.015299999999999998,39.8283,-98.5795
"St. Helena Parish, 22.0",St. Helena Parish,22.0,0.021,39.8283,-98.5795
"St. James Parish, 22.0",St. James Parish,22.0,0.01579459197819233,39.8283,-98.5795
"St. John The Baptist Parish, 22.0",St. John The Baptist Parish,22.0,0.016266021877527237,39.8283,-98.5795
"St. Johns County, 12.0",St. Johns County,12.0,0.0135,39.8283,-98.5795
"St. Joseph County, 18.0",St. Joseph County,18.0,0.013716010376811028,39.8283,-98.5795
"St. Joseph County, 26.0",St. Joseph County,26.0,0.017016015946865082,39.8283,-98.5795
"St. Landry Parish, 22.0",St. Landry Parish,22.0,0.015944579616189003,39.8283,-98.5795
"St. Lawrence County, 36.0",St. Lawrence County,36.0,0.015899999999999997,39.8283,-98.5795
"St. Louis City, 29.0",St. Louis City,29.0,0.015600000000000001,39.8283,-98.5795
"St. Louis County, 27.0",St. Louis County,27.0,0.015,39.8283,-98.5795
"St. Louis County, 29.0",St. Louis County,29.0,0.0141,39.8283,-98.5795
"St. Lucie County, 12.0",St. Lucie County,12.0,0.015299999999999998,39.8283,-98.5795
"St. Martin Parish, 22.0",St. Martin Parish,22.0,0.012344582006335258,39.8283,-98.5795
"St. Mary Parish, 22.0",St. Mary Parish,22.0,0.016244594007730484,39.8283,-98.5795
"St. Mary'S County, 24.0",St. Mary'S County,24.0,0.0117,39.8283,-98.5795
"St. Tammany Parish, 22.0",St. Tammany Parish,22.0,0.012237446382641792,39.8283,-98.5795
"Stafford County, 20.0",Stafford County,20.0,0.012,39.8283,-98.5795
"Stafford County, 51.0",Stafford County,51.0,0.0111,39.8283,-98.5795
"Stanislaus County, 6.0",Stanislaus County,6.0,0.021194592118263245,39.8283,-98.5795
"Stanley County, 46.0",Stanley County,46.0,0.0045,39.8283,-98.5795
"Stanly County, 37.0",Stanly County,37.0,0.0102,39.8283,-98.5795
"Stanton County, 20.0",Stanton County,20.0,0.012899999999999998,39.8283,-98.5795
"Stanton County, 31.0",Stanton County,31.0,0.008166016079485416,39.8283,-98.5795
"Stark County, 17.0",Stark County,17.0,0.015299999999999998,39.8283,-98.5795
"Stark County, 38.0",Stark County,38.0,0.0075,39.8283,-98.5795
"Stark County, 39.0",Stark County,39.0,0.015299999999999998,39.8283,-98.5795
"Starke County, 18.0",Starke County,18.0,0.015644587576389313,39.8283,-98.5795
"Starr County, 48.0",Starr County,48.0,0.031200000000000002,39.8283,-98.5795
"Staunton City, 51.0",Staunton City,51.0,0.0105,39.8283,-98.5795
"Ste. Genevieve County, 29.0",Ste. Genevieve County,29.0,0.0111,39.8283,-98.5795
"Stearns County, 27.0",Stearns County,27.0,0.0126,39.8283,-98.5795
"Steele County, 27.0",Steele County,27.0,0.0147,39.8283,-98.5795
"Steele County, 38.0",Steele County,38.0,0.009216014295816422,39.8283,-98.5795
"Stephens County, 13.0",Stephens County,13.0,0.012816010043025017,39.8283,-98.5795
"Stephens County, 40.0",Stephens County,40.0,0.0111,39.8283,-98.5795
"Stephens County, 48.0",Stephens County,48.0,0.0147,39.8283,-98.5795
"Stephenson County, 17.0",Stephenson County,17.0,0.0135,39.8283,-98.5795
"Sterling County, 48.0",Sterling County,48.0,0.012899999999999998,39.8283,-98.5795
"Steuben County, 18.0",Steuben County,18.0,0.012173159047961235,39.8283,-98.5795
"Steuben County, 36.0",Steuben County,36.0,0.0117,39.8283,-98.5795
"Stevens County, 20.0",Stevens County,20.0,0.010308877564966679,39.8283,-98.5795
"Stevens County, 27.0",Stevens County,27.0,0.007930301129817963,39.8283,-98.5795
"Stevens County, 53.0",Stevens County,53.0,0.01757316291332245,39.8283,-98.5795
"Stewart County, 13.0",Stewart County,13.0,0.0144,39.8283,-98.5795
"Stewart County, 47.0",Stewart County,47.0,0.011744589544832706,39.8283,-98.5795
"Stillwater County, 30.0",Stillwater County,30.0,0.009751730598509312,39.8283,-98.5795
"Stoddard County, 29.0",Stoddard County,29.0,0.015,39.8283,-98.5795
"Stokes County, 37.0",Stokes County,37.0,0.012299999999999998,39.8283,-98.5795
"Stone County, 28.0",Stone County,28.0,0.012899999999999998,39.8283,-98.5795
"Stone County, 29.0",Stone County,29.0,0.016566015779972076,39.8283,-98.5795
"Stone County, 5.0",Stone County,5.0,0.0177,39.8283,-98.5795
"Stonewall County, 48.0",Stonewall County,48.0,0.0069,39.8283,-98.5795
"Storey County, 32.0",Storey County,32.0,0.018023163080215454,39.8283,-98.5795
"Story County, 19.0",Story County,19.0,0.0096,39.8283,-98.5795
"Strafford County, 33.0",Strafford County,33.0,0.0084,39.8283,-98.5795
"Stutsman County, 38.0",Stutsman County,38.0,0.0073303054086863995,39.8283,-98.5795
"Sublette County, 56.0",Sublette County,56.0,0.00998744461685419,39.8283,-98.5795
"Suffolk City, 51.0",Suffolk City,51.0,0.0126,39.8283,-98.5795
"Suffolk County, 25.0",Suffolk County,25.0,0.0147,39.8283,-98.5795
"Suffolk County, 36.0",Suffolk County,36.0,0.0117,39.8283,-98.5795
"Sullivan County, 18.0",Sullivan County,18.0,0.011808871291577816,39.8283,-98.5795
"Sullivan County, 29.0",Sullivan County,29.0,0.012899999999999998,39.8283,-98.5795
"Sullivan County, 33.0",Sullivan County,33.0,0.0084,39.8283,-98.5795
"Sullivan County, 36.0",Sullivan County,36.0,0.0111,39.8283,-98.5795
"Sullivan County, 42.0",Sullivan County,42.0,0.012899999999999998,39.8283,-98.5795
"Sullivan County, 47.0",Sullivan County,47.0,0.01135887112468481,39.8283,-98.5795
"Sully County, 46.0",Sully County,46.0,0.005101730115711689,39.8283,-98.5795
"Summers County, 54.0",Summers County,54.0,0.015,39.8283,-98.5795
"Summit County, 39.0",Summit County,39.0,0.015899999999999997,39.8283,-98.5795
"Summit County, 49.0",Summit County,49.0,0.0096,39.8283,-98.5795
"Summit County, 8.0",Summit County,8.0,0.01018030196428299,39.8283,-98.5795
